budget,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,release_month,log_budget,log_revenue,is_english,log_vote_count,log_popularity,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Otro,Romance,Science_Fiction,TV_Movie,Thriller,War,Western,productoras_limpias,compania_principal,compania_principal_agrupadas2
83000000,889,en,The Flintstones in Viva Rock Vegas,6.248309,"Universal Pictures, Amblin Entertainment",2000-04-28,59468275,90.0,Released,The Flintstones in Viva Rock Vegas,4.4,134,2000.0,4.0,18.234351177809064,17.90095355185615,1,4.90527477843843,1.9807682002822722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"Universal Pictures, Amblin Entertainment",Universal Pictures,Universal Pictures
63000000,1370,en,Rambo III,31.294717,"TriStar Pictures, Carolco Pictures",1988-05-24,189015611,102.0,Released,Rambo III,5.7,690,1988.0,5.0,17.958645300228824,19.057340172787065,1,6.53813982376767,3.4749036564796376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Carolco Pictures, TriStar Pictures",TriStar Pictures,TriStar Pictures
58000000,4942,en,Leatherheads,7.739276,"Universal Pictures, Casey Silver Productions, Outlaw Productions (I), Smokehouse Pictures",2008-03-24,41299492,114.0,Released,Leatherheads,5.7,130,2008.0,3.0,17.87595358575207,17.536360781826854,1,4.875197323201151,2.1678273487076223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Casey Silver Productions, Outlaw Productions (I), Universal Pictures, Smokehouse Pictures",Universal Pictures,Universal Pictures
60000000,347969,en,The Ridiculous 6,19.694695,Happy Madison Productions,2015-12-11,0,119.0,Released,The Ridiculous 6,4.9,388,2015.0,12.0,17.909855136853043,0.0,1,5.963579343618446,3.0298773872327063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Happy Madison Productions,Happy Madison Productions,0_Otros
58000000,24438,en,Did You Hear About the Morgans?,14.403696,"Columbia Pictures, Castle Rock Entertainment, Relativity Media, Banter",2009-12-17,85280250,103.0,Released,Did You Hear About the Morgans?,5.1,276,2009.0,12.0,17.87595358575207,18.261453461623255,1,5.6240175061873385,2.7346074806241907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Castle Rock Entertainment, Sony Pictures, Banter, Relativity Media",Sony Pictures,Sony Pictures
58000000,116741,en,The Internship,1.551497,"Twentieth Century Fox Film Corporation, Regency Enterprises, 21 Laps Entertainment, Wild West Picture Show Productions, TSG Entertainment",2013-06-07,44000000,119.0,Released,The Internship,6.1,1658,2013.0,6.0,17.87595358575207,17.599700214609808,1,7.413970290190444,0.9366802457422443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20th Century Fox, Regency Enterprises, 21 Laps Entertainment, Wild West Picture Show Productions, TSG Entertainment",20th Century Fox,20th Century Fox
60000000,35791,en,Resident Evil: Afterlife,2.143764,"Impact Pictures, Davis-Films, Constantin Film Produktion",2010-09-09,300228084,97.0,Released,Resident Evil: Afterlife,5.8,1363,2010.0,9.0,17.909855136853043,19.520053027084842,1,7.218176838403408,1.1454208081363146,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Constantin Film Produktion, Davis-Films, Impact Pictures",Impact Pictures,0_Otros
58000000,72431,en,Red Tails,12.29603,"Lucasfilm, Twentieth Century Fox Film Corporation, Partnership Pictures",2012-01-19,50365377,125.0,Released,Red Tails,5.9,178,2012.0,1.0,17.87595358575207,17.73481455254271,1,5.187385805840755,2.5874654944282365,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Partnership Pictures, 20th Century Fox, Lucasfilm",Lucasfilm,0_Otros
57000000,1813,en,The Devil's Advocate,33.8473,"Regency Enterprises, Monarchy Enterprises B.V., Kopelson Entertainment, Warner Bros., New Regency Pictures, Taurus Film",1997-10-17,152944660,144.0,Released,The Devil's Advocate,7.2,1374,1997.0,10.0,17.858561843342684,18.84558672111963,1,7.226209010100671,3.5509756593128023,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"Kopelson Entertainment, Regency Enterprises, Monarchy Enterprises B.V., Warner Bros, Taurus Film, New Regency Pictures",Regency Enterprises,Regency Enterprises
70000000,87428,en,That's My Boy,21.723897,"Columbia Pictures, Happy Madison Productions, Relativity Media",2012-06-14,58058367,116.0,Released,That's My Boy,5.5,453,2012.0,6.0,18.064005814299346,17.876959407312786,1,6.118097198041348,3.123417102031906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Relativity Media, Sony Pictures, Happy Madison Productions",Sony Pictures,Sony Pictures
57000000,8840,en,DragonHeart,31.791979,Universal Pictures,1996-05-31,115267375,103.0,Released,DragonHeart,6.4,535,1996.0,5.0,17.858561843342684,18.562764996372575,1,6.284134161070802,3.4901839428017336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Universal Pictures,Universal Pictures,Universal Pictures
60000000,10589,en,After the Sunset,14.113066,"New Line Cinema, Contrafilm, Firm Films",2004-11-12,61347797,97.0,Released,After the Sunset,6.0,226,2004.0,11.0,17.909855136853043,17.93206983605651,1,5.424950017481403,2.715559667679619,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Line Cinema, Firm Films, Contrafilm",New Line Cinema,New Line Cinema
57000000,71676,en,Ghost Rider: Spirit of Vengeance,48.622278,"Columbia Pictures, Imagenation Abu Dhabi FZ, Marvel Entertainment, Marvel Knights, Hyde Park Entertainment, Crystal Sky Pictures, Michael De Luca Productions",2011-12-10,149217355,95.0,Released,Ghost Rider: Spirit of Vengeance,4.7,1135,2011.0,12.0,17.858561843342684,18.820914566046213,1,7.035268599281097,3.9044398861175718,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Hyde Park Entertainment, Sony Pictures, Crystal Sky Pictures, Marvel Studios, Imagenation Abu Dhabi FZ, Michael De Luca Productions",Sony Pictures,Sony Pictures
57000000,1722,en,Captain Corelli's Mandolin,9.061866,"Miramax Films, Universal Pictures",2001-08-17,62112895,131.0,Released,Captain Corelli's Mandolin,5.5,145,2001.0,8.0,17.858561843342684,17.944464190400666,1,4.983606621708336,2.3087526345485267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Miramax, Universal Pictures",Miramax,Miramax
56000000,10022,en,The Pacifier,35.4763,"Walt Disney Pictures, Spyglass Entertainment",2005-03-04,113006880,95.0,Released,The Pacifier,5.8,842,2005.0,3.0,17.840862266556567,18.54295926862797,1,6.736966958001855,3.5966627346236266,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Spyglass Entertainment, Disney",Disney,Disney
56000000,11358,en,Walking Tall,23.438398,"Metro-Goldwyn-Mayer (MGM), Mandeville Films, WWE Studios, Hyde Park Entertainment, Burke/Samples/Foster Productions, Cub Eight Productions",2004-04-02,57223890,86.0,Released,Walking Tall,6.0,381,2004.0,4.0,17.840862266556567,17.86248204397335,1,5.945420608606575,3.1961555838735065,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"WWE Studios, Hyde Park Entertainment, Burke/Samples/Foster Productions, Mandeville Films, Metro-Goldwyn-Mayer (MGM), Cub Eight Productions",Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)
55000000,13,en,Forrest Gump,138.133331,Paramount Pictures,1994-07-06,677945399,142.0,Released,Forrest Gump,8.2,7927,1994.0,7.0,17.822843761378564,20.334577311688424,1,8.978156076009824,4.935432689204506,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paramount Pictures,Paramount Pictures,Paramount Pictures
60000000,6477,en,Alvin and the Chipmunks,47.336034,"Dune Entertainment, Regency Enterprises, Fox 2000 Pictures, Bagdasarian Productions",2007-12-13,361366633,92.0,Released,Alvin and the Chipmunks,5.5,1177,2007.0,12.0,17.909855136853043,19.70540360756584,1,7.071573364211532,3.878177328053536,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"Regency Enterprises, Bagdasarian Productions, 20th Century Fox, Dune Entertainment",Dune Entertainment,0_Otros
55000000,1597,en,Meet the Parents,29.97224,"DreamWorks SKG, Universal Pictures, Tribeca Productions, Nancy Tenenbaum Films",2000-10-06,330444045,108.0,Released,Meet the Parents,6.6,1698,2000.0,10.0,17.822843761378564,19.615947901863972,1,7.4377951216719325,3.433091319428976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Nancy Tenenbaum Films, DreamWorks Pictures, Tribeca Productions, Universal Pictures",DreamWorks Pictures,DreamWorks Pictures
55000000,10530,en,Pocahontas,47.845589,"Walt Disney Pictures, Walt Disney Feature Animation",1995-06-14,346079773,81.0,Released,Pocahontas,6.7,1457,1995.0,6.0,17.822843761378564,19.66217986714061,1,7.284820912568604,3.888664077584766,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney,Disney,Disney
55000000,1924,en,Superman,48.507081,"Warner Bros., Dovemead Films, Film Export A.G.",1978-12-13,300218018,143.0,Released,Superman,6.9,1022,1978.0,12.0,17.822843761378564,19.520019498680096,1,6.930494765951626,3.9021157098489474,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Dovemead Films, Film Export A.G., Warner Bros",Warner Bros,Warner Bros
54000000,9327,en,The Nutty Professor,20.28119,"Imagine Entertainment, Universal Pictures",1996-06-26,128769345,95.0,Released,The Nutty Professor,5.4,702,1996.0,6.0,17.804494623047066,18.673533346414363,1,6.555356891810665,3.057823583962551,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"Universal Pictures, Imagine Entertainment",Imagine Entertainment,Imagine Entertainment
70000000,8488,en,Hitch,34.576913,"Columbia Pictures Corporation, Overbrook Entertainment",2005-02-10,368100420,118.0,Released,Hitch,6.4,1665,2005.0,2.0,18.064005814299346,19.723866342059544,1,7.418180822726788,3.5716969162476597,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Sony Pictures, Overbrook Entertainment",Sony Pictures,Sony Pictures
55000000,10603,en,George of the Jungle,22.573237,"Walt Disney Pictures, Mandeville Films",1997-07-15,0,92.0,Released,George of the Jungle,5.4,496,1997.0,7.0,17.822843761378564,0.0,1,6.208590026096629,3.160112043114467,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Mandeville Films, Disney",Disney,Disney
55000000,8273,en,American Wedding,36.194802,"Universal Pictures, Zide-Perry Productions, LivePlanet, Loumolo & Co.",2003-08-01,231449203,103.0,Released,American Wedding,6.0,1129,2003.0,8.0,17.822843761378564,19.25987098624791,1,7.029972911706386,3.616169020332994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Loumolo & Co., LivePlanet, Zide-Perry Productions, Universal Pictures",Universal Pictures,Universal Pictures
55000000,109424,en,Captain Phillips,52.786917,Columbia Pictures,2013-10-10,95000000,134.0,Released,Captain Phillips,7.6,2454,2013.0,10.0,17.822843761378564,18.36938746009113,1,7.805882040228621,3.985030259156406,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sony Pictures,Sony Pictures,Sony Pictures
55000000,35056,en,Date Night,38.06168,"Twentieth Century Fox Film Corporation, Dune Entertainment, 21 Laps Entertainment",2010-04-08,152263880,97.0,Released,Date Night,5.9,1122,2010.0,4.0,17.822843761378564,18.841125632812123,1,7.023758954738443,3.665141935276285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20th Century Fox, Dune Entertainment, 21 Laps Entertainment",20th Century Fox,20th Century Fox
50000000,8839,en,Casper,19.830132,"Universal Pictures, Amblin Entertainment, The Harvey Entertainment Company",1995-05-26,287928194,100.0,Released,Casper,6.0,1019,1995.0,5.0,17.72753358339242,19.478221684097427,1,6.927557906278317,3.036400592266724,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Universal Pictures, Amblin Entertainment, The Harvey Entertainment Company",Universal Pictures,Universal Pictures
55000000,156022,en,The Equalizer,79.922059,"Columbia Pictures, Village Roadshow Pictures, Escape Artists, Mace Neufeld Productions, LStar Capital, Lonetree Entertainment",2014-09-24,192330738,132.0,Released,The Equalizer,7.1,2954,2014.0,9.0,17.822843761378564,19.074727046978456,1,7.991253929840199,4.393486456859665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Escape Artists, LStar Capital, Mace Neufeld Productions, Sony Pictures, Village Roadshow Pictures, Lonetree Entertainment",Sony Pictures,Sony Pictures
55000000,7303,en,Maid in Manhattan,19.738215,Red Om Films,2002-12-13,154906693,105.0,Released,Maid in Manhattan,5.6,485,2002.0,12.0,17.822843761378564,18.85833351943076,1,6.186208623900494,3.031978133523757,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Red Om Films,Red Om Films,0_Otros
53000000,8963,en,Crimson Tide,20.334629,"Hollywood Pictures, Don Simpson/Jerry Bruckheimer Films",1995-05-12,157387195,116.0,Released,Crimson Tide,7.0,498,1995.0,5.0,17.78580249038432,18.874219543751828,1,6.212606095751519,3.0603315272223046,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Don Simpson/Jerry Bruckheimer Films, Hollywood Pictures",Hollywood Pictures,Hollywood Pictures
55000000,1402,en,The Pursuit of Happyness,80.581367,"Columbia Pictures Corporation, Escape Artists, Relativity Media, Overbrook Entertainment",2006-12-14,307077295,117.0,Released,The Pursuit of Happyness,7.7,2525,2006.0,12.0,17.822843761378564,19.542610052362214,1,7.8343923029104365,4.4016008903070025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Relativity Media, Escape Artists, Sony Pictures, Overbrook Entertainment",Sony Pictures,Sony Pictures
55000000,9315,en,Flightplan,32.05145,"Imagine Entertainment, Touchstone Pictures",2005-09-22,223387299,98.0,Released,Flightplan,6.1,772,2005.0,9.0,17.822843761378564,19.224417594281547,1,6.650279048587422,3.4980654382551255,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Touchstone Pictures, Imagine Entertainment",Imagine Entertainment,Imagine Entertainment
55000000,8984,en,Disclosure,15.064058,"Warner Bros., Baltimore Pictures",1994-12-09,214015089,123.0,Released,Disclosure,5.9,210,1994.0,12.0,17.822843761378564,19.181557084518822,1,5.351858133476067,2.7765843540605695,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"Baltimore Pictures, Warner Bros",Warner Bros,Warner Bros
55000000,795,en,City of Angels,21.272734,"Atlas Entertainment, Regency Enterprises, Monarchy Enterprises B.V., Warner Bros., Taurus Film",1998-04-10,198685114,114.0,Released,City of Angels,6.4,529,1998.0,4.0,17.822843761378564,19.10723179278848,1,6.272877006546167,3.1033632397871274,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Regency Enterprises, Atlas Entertainment, Monarchy Enterprises B.V., Warner Bros, Taurus Film",Atlas Entertainment,0_Otros
30000000,24,en,Kill Bill: Vol. 1,79.754966,"Miramax Films, A Band Apart, Super Cool ManChu",2003-10-10,180949000,111.0,Released,Kill Bill: Vol. 1,7.7,4949,2003.0,10.0,17.216707972959764,19.013725787096668,1,8.507142855562735,4.391419458663826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Super Cool ManChu, Miramax, A Band Apart",Miramax,Miramax
55000000,11353,en,Bowfinger,13.191829,Universal Pictures,1999-08-12,0,97.0,Released,Bowfinger,6.0,254,1999.0,8.0,17.822843761378564,0.0,1,5.541263545158426,2.65266637645292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Universal Pictures,Universal Pictures,Universal Pictures
30000000,393,en,Kill Bill: Vol. 2,50.622607,"Miramax Films, A Band Apart, Super Cool ManChu",2004-04-16,152159461,136.0,Released,Kill Bill: Vol. 2,7.6,3948,2004.0,4.0,17.216707972959764,18.840439621003263,1,8.28121766128665,3.9439596966959436,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Super Cool ManChu, Miramax, A Band Apart",Miramax,Miramax
55000000,9618,en,Tango & Cash,22.787667,Warner Bros.,1989-12-22,63408614,104.0,Released,Tango & Cash,6.1,458,1989.0,12.0,17.822843761378564,17.965110293456913,1,6.129050210060545,3.1691672530915813,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warner Bros,Warner Bros,Warner Bros
55000000,9374,en,Death Becomes Her,29.498304,Universal Pictures,1992-07-30,149022650,104.0,Released,Death Becomes Her,6.3,636,1992.0,7.0,17.822843761378564,18.819608872490072,1,6.456769655572163,3.417671075509887,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Universal Pictures,Universal Pictures,Universal Pictures
55000000,8584,en,Shanghai Noon,25.400935,"Spyglass Entertainment, Roger Birnbaum Productions, Touchstone Pictures",2000-05-26,56932305,110.0,Released,Shanghai Noon,6.2,735,2000.0,5.0,17.822843761378564,17.857373505991344,1,6.601230118728877,3.273399426191782,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spyglass Entertainment, Touchstone Pictures, Roger Birnbaum Productions",Spyglass Entertainment,0_Otros
55000000,2320,en,Executive Decision,17.231675,"Silver Pictures, Warner Bros.",1996-03-15,121969216,133.0,Released,Executive Decision,5.8,256,1996.0,3.0,17.822843761378564,18.619279251187436,1,5.54907608489522,2.903160465983712,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Silver Pictures, Warner Bros",Silver Pictures,0_Otros
55000000,58224,en,Mr. Popper's Penguins,32.835777,"Twentieth Century Fox Film Corporation, Dune Entertainment, Davis Entertainment, Dune Entertainment III",2011-06-17,187361754,94.0,Released,Mr. Popper's Penguins,5.7,751,2011.0,6.0,17.822843761378564,19.048551824763834,1,6.62273632394984,3.521518733806502,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Davis Entertainment, 20th Century Fox, Dune Entertainment",20th Century Fox,20th Century Fox
55000000,1729,en,The Forbidden Kingdom,17.097041,"Casey Silver Productions, China Film Co-Production Corporation, Huayi Brothers, Relativity Media",2008-04-18,127906624,104.0,Released,The Forbidden Kingdom,6.3,461,2008.0,4.0,17.822843761378564,18.666811063487494,1,6.135564891081739,2.8957484442443766,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"China Film Co-Production Corporation, Casey Silver Productions, Huayi Brothers, Relativity Media",Casey Silver Productions,0_Otros
55000000,175574,en,Free Birds,14.414937,"Reel FX Creative Studios, Relativity Media",2013-10-30,110000000,91.0,Released,Free Birds,5.7,254,2013.0,10.0,17.822843761378564,18.5159909328476,1,5.541263545158426,2.7353369744014455,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Relativity Media, Reel FX Creative Studios",Reel FX Creative Studios,0_Otros
50000000,8077,en,Alien³,45.856409,"Twentieth Century Fox Film Corporation, Brandywine Productions",1992-05-22,159773545,114.0,Released,Alien³,6.2,1633,1992.0,5.0,17.72753358339242,18.88926803316192,1,7.3987862754199485,3.8470877976208206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"20th Century Fox, Brandywine Productions",20th Century Fox,20th Century Fox
55000000,8818,en,Evita,7.027139,"Hollywood Pictures, Cinergi Pictures Entertainment",1996-12-14,141047179,134.0,Released,Evita,5.9,120,1996.0,12.0,17.822843761378564,18.764605002302105,1,4.795790545596741,2.0828281755561315,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Cinergi Pictures Entertainment, Hollywood Pictures",Hollywood Pictures,Hollywood Pictures
55000000,8195,en,Ronin,32.657488,"United Artists, FGM Entertainment",1998-09-25,41610884,122.0,Released,Ronin,6.7,658,1998.0,9.0,17.822843761378564,17.54387234965868,1,6.490723534502507,3.51623555733847,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"FGM Entertainment, United Artists",United Artists,United Artists
50000000,10586,en,The Ghost and the Darkness,12.46525,"Constellation Films, Paramount",1996-10-11,75000000,109.0,Released,The Ghost and the Darkness,6.4,236,1996.0,10.0,17.72753358339242,18.132998684833918,1,5.4680601411351315,2.600112292745493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Constellation Films, Paramount Pictures",Constellation Films,0_Otros
55000000,116149,en,Paddington,39.882276,"The Weinstein Company, StudioCanal, TF1 Films Production, Canal+, Heyday Films, Ciné+, Anton Capital Entertainment (ACE), TF1, Amazon Prime Instant Video",2014-11-27,259207227,95.0,Released,Paddington,7.0,883,2014.0,11.0,17.822843761378564,19.37313840785606,1,6.784457062637643,3.7106966194924165,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canal+, TF1, StudioCanal, TF1 Films Production, The Weinstein Company, Ciné+, Anton Capital Entertainment (ACE), Heyday Films, Amazon Prime Instant Video",The Weinstein Company,The Weinstein Company
68000000,80035,en,The Watch,39.395881,"Ingenious Film Partners, Ingenious Media, Twentieth Century Fox Film Corporation, Dune Entertainment, 21 Laps Entertainment, Dune Entertainment III, Big Screen Productions, Down Productions",2012-07-26,68267862,98.0,Released,The Watch,5.3,881,2012.0,7.0,18.035018277846262,18.038949686722027,1,6.782192056006791,3.69872782432375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20th Century Fox, Dune Entertainment, Ingenious Film Partners, 21 Laps Entertainment, Ingenious Media, Down Productions, Big Screen Productions",Ingenious Film Partners,Ingenious Film Partners
55000000,10632,en,The Hunted,8.634954,"Lakeshore Entertainment, Alphaville Films",2003-03-11,34234008,94.0,Released,The Hunted,6.0,189,2003.0,3.0,17.822843761378564,17.34873012313425,1,5.247024072160486,2.2653975275944243,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Lakeshore Entertainment, Alphaville Films",Lakeshore Entertainment,Lakeshore Entertainment
